epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,6225.95,1.77504,1.52865,1.17873,0.61033,0.39696,0.36082,0.14947,2.22018,1.8235,1.25923,0.005182,0.005182,0.005182
75,6310.01,1.73847,1.48325,1.16657,0.49542,0.43704,0.37432,0.15868,2.20604,1.78229,1.24912,0.005116,0.005116,0.005116
76,6394.04,1.76148,1.44211,1.17789,0.59064,0.40297,0.38547,0.16444,2.22001,1.78215,1.2666,0.00505,0.00505,0.00505
77,6477.84,1.74119,1.4642,1.15811,0.58914,0.42399,0.37932,0.16202,2.2172,1.76612,1.2531,0.004984,0.004984,0.004984
78,6561.82,1.72085,1.44884,1.15384,0.59517,0.42061,0.36363,0.15232,2.23142,1.74057,1.26639,0.004918,0.004918,0.004918
79,6645.8,1.77439,1.45099,1.16978,0.56578,0.44595,0.36913,0.15827,2.19988,1.70071,1.24542,0.004852,0.004852,0.004852
80,6729.73,1.75596,1.4601,1.166,0.62566,0.4132,0.37966,0.1595,2.20352,1.71512,1.24069,0.004786,0.004786,0.004786
81,6813.76,1.74631,1.47207,1.17545,0.6225,0.44595,0.37362,0.16608,2.19219,1.72751,1.23972,0.00472,0.00472,0.00472
82,6897.53,1.75037,1.45726,1.17179,0.60831,0.44257,0.37744,0.16292,2.18369,1.7257,1.23398,0.004654,0.004654,0.004654
83,6981.62,1.72553,1.44264,1.14737,0.64997,0.40878,0.38799,0.16434,2.16077,1.74047,1.22562,0.004588,0.004588,0.004588
84,7065.48,1.68155,1.41263,1.13289,0.56672,0.46791,0.40029,0.16932,2.1506,1.72825,1.22514,0.004522,0.004522,0.004522
85,7149.31,1.74388,1.45435,1.16894,0.61625,0.43412,0.39308,0.17044,2.21176,1.77251,1.25768,0.004456,0.004456,0.004456
86,7233.11,1.72602,1.41311,1.14844,0.59272,0.40892,0.38502,0.16194,2.24325,1.7848,1.2729,0.00439,0.00439,0.00439
87,7317.1,1.70555,1.40503,1.15117,0.62205,0.40709,0.38614,0.16626,2.24396,1.77605,1.26723,0.004324,0.004324,0.004324
88,7400.92,1.71307,1.42554,1.15158,0.63832,0.41554,0.38789,0.15956,2.2504,1.76847,1.2556,0.004258,0.004258,0.004258
89,7484.98,1.70137,1.38773,1.1483,0.62163,0.42061,0.39045,0.16281,2.2007,1.73028,1.23892,0.004192,0.004192,0.004192
90,7568.98,1.69088,1.35414,1.13702,0.66104,0.39941,0.39554,0.17261,2.16478,1.71823,1.22399,0.004126,0.004126,0.004126
91,7652.95,1.65708,1.31897,1.12035,0.66968,0.42905,0.40124,0.17671,2.19697,1.71343,1.23231,0.00406,0.00406,0.00406
92,7736.91,1.66504,1.3357,1.13225,0.6452,0.4301,0.41344,0.17823,2.20199,1.72089,1.23429,0.003994,0.003994,0.003994
93,7821.02,1.71115,1.34001,1.14276,0.66087,0.42568,0.40939,0.17974,2.17165,1.68908,1.23345,0.003928,0.003928,0.003928
94,7904.98,1.66362,1.32421,1.12877,0.65139,0.42905,0.391,0.17191,2.16199,1.70411,1.22814,0.003862,0.003862,0.003862
95,7988.89,1.63016,1.28423,1.11034,0.66125,0.42061,0.41297,0.17623,2.17193,1.6955,1.22509,0.003796,0.003796,0.003796
