epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,1048.4,2.54253,2.05578,0.93689,0.37442,0.33164,0.23338,0.07331,2.38028,1.62142,0.89351,0.000280723,0.000280723,0.000280723
86,1060.55,2.56234,2.07442,0.94332,0.37974,0.34151,0.2473,0.07991,2.31206,1.55716,0.88244,0.00026422,0.00026422,0.00026422
87,1072.57,2.51315,2.0097,0.93154,0.37343,0.36064,0.252,0.08645,2.31573,1.5778,0.87988,0.000247716,0.000247716,0.000247716
88,1084.65,2.55525,2.06125,0.92042,0.33885,0.33489,0.23405,0.07629,2.33512,1.61933,0.87872,0.000231213,0.000231213,0.000231213
89,1096.68,2.45383,2.03917,0.92557,0.36269,0.34761,0.24272,0.078,2.33257,1.57806,0.88044,0.00021471,0.00021471,0.00021471
90,1108.66,2.49618,2.06189,0.9263,0.37498,0.34736,0.23658,0.07456,2.35843,1.56267,0.88658,0.000198206,0.000198206,0.000198206
91,1121.42,2.38408,2.24831,0.87944,0.3802,0.34754,0.25313,0.07789,2.4265,1.71977,0.9046,0.000181703,0.000181703,0.000181703
92,1133.18,2.48577,2.31876,0.88884,0.35793,0.34258,0.24824,0.07825,2.40474,1.69106,0.89989,0.0001652,0.0001652,0.0001652
93,1144.93,2.46419,2.28648,0.91829,0.36473,0.33346,0.25357,0.08152,2.41362,1.68909,0.90334,0.000148696,0.000148696,0.000148696
94,1156.73,2.55927,2.28526,0.92247,0.37423,0.36056,0.25685,0.08081,2.43016,1.70998,0.90533,0.000132193,0.000132193,0.000132193
95,1168.85,2.49383,2.20885,0.90163,0.37468,0.36011,0.25562,0.08143,2.43224,1.68361,0.90598,0.00011569,0.00011569,0.00011569
96,1181.23,2.46256,2.11977,0.9046,0.35877,0.35368,0.25573,0.08072,2.42451,1.67971,0.90262,9.91865e-05,9.91865e-05,9.91865e-05
97,1193.43,2.51065,2.17661,0.91482,0.37258,0.35278,0.25468,0.07972,2.41735,1.67688,0.90312,8.26832e-05,8.26832e-05,8.26832e-05
98,1205.35,2.53888,2.18149,0.90585,0.36766,0.36425,0.2556,0.08164,2.3998,1.67973,0.90245,6.61799e-05,6.61799e-05,6.61799e-05
99,1217.37,2.41791,2.20852,0.90534,0.37806,0.3559,0.25531,0.08253,2.40181,1.68127,0.90148,4.96766e-05,4.96766e-05,4.96766e-05
100,1229.23,2.48535,2.23904,0.90277,0.37329,0.36096,0.255,0.08215,2.39504,1.68144,0.90198,3.31733e-05,3.31733e-05,3.31733e-05
