epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,1520.29,2.24969,3.59027,0.74082,0.02493,0.0682,0.01769,0.00502,2.90223,3.15724,0.82391,0.0006658,0.0006658,0.0006658
93,1536.67,2.53438,3.7334,0.82677,0.03834,0.03548,0.01123,0.00288,2.97058,2.89831,0.83777,0.000654798,0.000654798,0.000654798
94,1553.08,2.46788,3.64837,0.82668,0.02736,0.0872,0.02936,0.0059,2.92312,3.01726,0.86179,0.000643795,0.000643795,0.000643795
95,1569.44,2.28134,3.53526,0.77747,0.02408,0.04646,0.02618,0.00562,2.83007,3.07975,0.83317,0.000632793,0.000632793,0.000632793
96,1585.88,2.28074,3.56389,0.77526,0.20836,0.01374,0.02695,0.0077,2.72282,3.01528,0.83116,0.000621791,0.000621791,0.000621791
97,1602.31,2.37854,3.66568,0.76983,0.02315,0.12542,0.03651,0.00755,2.82484,2.90089,0.83522,0.000610789,0.000610789,0.000610789
98,1618.65,2.15675,3.2079,0.73104,0.25139,0.03273,0.02885,0.00602,2.99857,2.81057,0.81776,0.000599787,0.000599787,0.000599787
99,1635.08,2.30159,3.46067,0.73174,0.01403,0.11168,0.02369,0.00448,3.01356,2.86854,0.82636,0.000588784,0.000588784,0.000588784
100,1651.42,2.44709,3.57135,0.7872,0.02032,0.11168,0.02693,0.00645,2.94458,2.9077,0.82661,0.000577782,0.000577782,0.000577782
101,1667.82,2.31505,3.44245,0.76444,0.02517,0.17965,0.03197,0.00608,2.85218,2.92598,0.82233,0.00056678,0.00056678,0.00056678
102,1684.1,2.28404,3.51718,0.74949,0.02771,0.1769,0.02752,0.00636,2.86003,2.98441,0.81608,0.000555778,0.000555778,0.000555778
103,1700.34,2.27199,3.36787,0.76719,0.02371,0.13617,0.02495,0.00522,2.91521,2.90156,0.82201,0.000544776,0.000544776,0.000544776
104,1716.62,2.1865,3.32047,0.73056,0.02054,0.1769,0.02649,0.00475,2.89583,2.82514,0.83623,0.000533773,0.000533773,0.000533773
105,1732.87,2.20564,3.36522,0.74344,0.01724,0.0952,0.01152,0.00262,2.87735,2.95696,0.83559,0.000522771,0.000522771,0.000522771
106,1749.2,2.10643,3.26276,0.72025,0.03166,0.11443,0.02496,0.00492,2.78655,2.9177,0.8283,0.000511769,0.000511769,0.000511769
107,1765.6,2.24343,3.39241,0.75876,0.20124,0.11443,0.04911,0.00916,2.86199,2.83541,0.81973,0.000500767,0.000500767,0.000500767
108,1781.93,2.22952,3.52304,0.75723,0.03811,0.09269,0.04037,0.0073,2.8544,2.927,0.81652,0.000489765,0.000489765,0.000489765
109,1798.21,2.14466,3.18646,0.70465,0.16359,0.04097,0.0341,0.0061,2.90572,2.91093,0.81225,0.000478762,0.000478762,0.000478762
110,1814.68,2.49421,3.50907,0.83621,0.02185,0.1634,0.03364,0.00616,2.82927,2.85075,0.83053,0.00046776,0.00046776,0.00046776
111,1831,2.20701,3.39742,0.7144,0.19677,0.03984,0.04233,0.00903,2.77774,2.7917,0.81272,0.000456758,0.000456758,0.000456758
112,1847.35,2.34231,3.40657,0.77357,0.20345,0.03822,0.04367,0.00909,2.75888,2.79256,0.81677,0.000445756,0.000445756,0.000445756
113,1863.6,2.20103,3.27323,0.72195,0.30135,0.04646,0.06029,0.01211,2.76274,2.81044,0.81554,0.000434754,0.000434754,0.000434754
114,1880.06,2.11355,3.29507,0.72063,0.02857,0.17164,0.04177,0.00916,2.77555,2.78604,0.80288,0.000423751,0.000423751,0.000423751
115,1896.39,2.31839,3.4322,0.77375,0.04869,0.15815,0.06228,0.01382,2.74553,2.86247,0.81139,0.000412749,0.000412749,0.000412749
116,1912.72,2.17085,3.20356,0.74503,0.33769,0.06552,0.06073,0.01144,2.7812,2.70042,0.80887,0.000401747,0.000401747,0.000401747
117,1928.95,1.97674,3.03927,0.6715,0.19398,0.03822,0.04059,0.00913,2.80935,2.6579,0.81236,0.000390745,0.000390745,0.000390745
118,1945.26,2.22697,3.28152,0.75258,0.1458,0.06271,0.03818,0.00882,2.79826,2.67731,0.81212,0.000379743,0.000379743,0.000379743
119,1961.61,2.15848,3.05135,0.74136,0.18599,0.04097,0.04864,0.01068,2.73855,2.65071,0.82268,0.00036874,0.00036874,0.00036874
