epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,1168.74,2.23166,2.32077,0.74313,0.09422,0.06522,0.04858,0.00893,2.57553,2.13108,0.60159,0.000786824,0.000786824,0.000786824
82,1184.01,2.01276,2.03483,0.67998,0.68011,0.04348,0.04721,0.01495,2.39391,2.23077,0.58486,0.000775822,0.000775822,0.000775822
83,1198.79,2.2184,2.32264,0.69348,0.72815,0.04348,0.04082,0.00995,2.55028,2.29302,0.60441,0.00076482,0.00076482,0.00076482
84,1213.56,2.33305,2.51855,0.75636,0.0599,0.04348,0.01784,0.00553,2.55826,2.33003,0.58725,0.000753817,0.000753817,0.000753817
85,1228.48,2.22427,2.41001,0.66396,0.62277,0.06522,0.05749,0.01589,2.43791,2.2386,0.58519,0.000742815,0.000742815,0.000742815
86,1243.38,2.38212,2.40348,0.71216,0.26246,0.06637,0.04641,0.00959,2.42206,2.15854,0.59262,0.000731813,0.000731813,0.000731813
87,1258.35,2.14391,2.0713,0.64609,0.1378,0.04623,0.02452,0.0085,2.48245,2.11023,0.57612,0.000720811,0.000720811,0.000720811
88,1273.79,2.32699,2.12808,0.76355,0.11522,0.06522,0.0374,0.01388,2.41663,2.07887,0.561,0.000709809,0.000709809,0.000709809
89,1289.27,2.36872,2.56044,0.7418,0.69406,0.06522,0.05526,0.01656,2.37314,2.09039,0.56206,0.000698806,0.000698806,0.000698806
90,1304.22,2.22966,2.06391,0.72416,0.60338,0.04348,0.03941,0.01456,2.36993,2.10847,0.56834,0.000687804,0.000687804,0.000687804
91,1319.67,2.58533,2.44229,0.84013,0.6572,0.02174,0.02276,0.00548,2.59973,2.28808,0.5977,0.000676802,0.000676802,0.000676802
92,1334.98,2.26384,2.32904,0.69,0.30341,0.0952,0.05974,0.01836,2.48783,2.14696,0.59314,0.0006658,0.0006658,0.0006658
93,1349.87,2.44254,2.54221,0.74962,0.20364,0.0897,0.04299,0.00945,2.5178,2.09147,0.59599,0.000654798,0.000654798,0.000654798
94,1365.75,2.12498,2.08922,0.75222,0.05866,0.04348,0.02901,0.01247,2.30339,2.02984,0.56795,0.000643795,0.000643795,0.000643795
95,1381.1,1.91344,2.19241,0.6208,0.05711,0.04348,0.04171,0.01076,2.30793,2.12991,0.56061,0.000632793,0.000632793,0.000632793
96,1396.76,1.92992,2.17138,0.64858,0.11787,0.04348,0.033,0.00713,2.3314,2.45654,0.55889,0.000621791,0.000621791,0.000621791
97,1412.08,2.05417,2.00548,0.66028,0.06995,0.08696,0.0423,0.01475,2.27102,2.18185,0.56891,0.000610789,0.000610789,0.000610789
98,1427.03,2.39874,2.28157,0.77341,0.12577,0.13043,0.0684,0.01311,2.41395,2.14444,0.57417,0.000599787,0.000599787,0.000599787
99,1441.97,1.93792,1.9395,0.57216,0.13678,0.06796,0.04563,0.00992,2.44158,2.27378,0.56879,0.000588784,0.000588784,0.000588784
100,1457.05,2.09319,2.10963,0.6447,0.35272,0.0952,0.07866,0.01919,2.35097,2.13684,0.56447,0.000577782,0.000577782,0.000577782
101,1472.21,2.19055,2.19032,0.63695,0.19726,0.08696,0.06657,0.0133,2.31529,2.02516,0.55455,0.00056678,0.00056678,0.00056678
102,1487.66,2.17496,2.11247,0.71701,0.13006,0.10174,0.08237,0.01575,2.3116,2.04022,0.57143,0.000555778,0.000555778,0.000555778
103,1502.68,2.18331,2.3442,0.6219,0.38012,0.07071,0.0721,0.01383,2.48472,2.03365,0.58011,0.000544776,0.000544776,0.000544776
104,1516.61,2.3291,2.17629,0.75307,0.18923,0.0897,0.07248,0.01239,2.36468,1.87776,0.56313,0.000533773,0.000533773,0.000533773
105,1528.74,1.94173,1.88937,0.63781,0.78268,0.04348,0.06153,0.01712,2.3074,1.95856,0.57233,0.000522771,0.000522771,0.000522771
106,1541.01,2.0372,1.96672,0.6684,0.31987,0.06786,0.04195,0.01256,2.40998,2.10458,0.58338,0.000511769,0.000511769,0.000511769
107,1553.19,2.34362,2.07262,0.76656,0.26066,0.09014,0.05102,0.01179,2.30495,2.0667,0.57495,0.000500767,0.000500767,0.000500767
108,1565.2,2.23116,2.08444,0.71231,0.28943,0.0897,0.05988,0.01052,2.28815,2.00657,0.5669,0.000489765,0.000489765,0.000489765
109,1577.25,2.00697,1.97506,0.68796,0.06521,0.04348,0.02064,0.00579,2.3049,2.05475,0.56315,0.000478762,0.000478762,0.000478762
110,1589.55,2.47785,2.31754,0.8059,0.29171,0.06963,0.04279,0.00948,2.32997,2.0358,0.56777,0.00046776,0.00046776,0.00046776
111,1601.74,2.0406,1.97612,0.69147,0.37712,0.09245,0.05484,0.01285,2.33935,1.95576,0.56122,0.000456758,0.000456758,0.000456758
112,1613.85,2.05795,2.17155,0.67152,0.21837,0.07532,0.06342,0.0097,2.26631,1.99245,0.55898,0.000445756,0.000445756,0.000445756
113,1626.58,2.03306,1.91029,0.6166,0.26001,0.06643,0.04076,0.00853,2.1748,1.99798,0.56506,0.000434754,0.000434754,0.000434754
114,1639.43,1.82896,1.82562,0.58857,0.38052,0.0897,0.07183,0.01883,2.08726,1.85993,0.55001,0.000423751,0.000423751,0.000423751
115,1652.16,2.39566,2.13447,0.74636,0.36187,0.0897,0.05752,0.01388,2.06291,1.83754,0.54624,0.000412749,0.000412749,0.000412749
116,1665.23,2.00841,1.80056,0.66349,0.51199,0.09245,0.05077,0.01468,2.21324,2.09679,0.56149,0.000401747,0.000401747,0.000401747
117,1678.84,1.9111,1.94235,0.64543,0.64034,0.08696,0.06329,0.01607,2.27046,2.13335,0.56065,0.000390745,0.000390745,0.000390745
118,1692.22,2.11828,1.9878,0.71281,0.16298,0.08743,0.06549,0.01642,2.2693,2.12256,0.56537,0.000379743,0.000379743,0.000379743
119,1705.39,2.05627,1.96754,0.63295,0.20299,0.09814,0.04486,0.01072,2.35324,2.11581,0.5714,0.00036874,0.00036874,0.00036874
120,1719.24,2.23247,2.19561,0.73233,0.25734,0.09245,0.04578,0.01254,2.29064,2.00707,0.56611,0.000357738,0.000357738,0.000357738
121,1732.13,2.06415,1.92024,0.70637,0.17949,0.0897,0.04753,0.01409,2.21806,2.08081,0.5532,0.000346736,0.000346736,0.000346736
122,1744.43,2.13825,2.00121,0.75111,0.28166,0.0897,0.06031,0.01901,2.25437,1.99639,0.56016,0.000335734,0.000335734,0.000335734
123,1756.8,2.01171,1.94806,0.73295,0.63259,0.08696,0.06534,0.01999,2.26817,2.03148,0.56873,0.000324732,0.000324732,0.000324732
124,1768.91,1.90506,1.88418,0.64665,0.15263,0.08696,0.07,0.02381,2.22372,2.01728,0.57562,0.000313729,0.000313729,0.000313729
125,1781.19,1.99996,1.67739,0.68174,0.16423,0.06522,0.05977,0.01769,2.27282,2.02466,0.56669,0.000302727,0.000302727,0.000302727
126,1793.54,1.96769,1.87909,0.66877,0.38348,0.07071,0.04978,0.01279,2.20956,2.07422,0.56576,0.000291725,0.000291725,0.000291725
127,1806.1,1.91276,1.79832,0.59636,0.23214,0.04348,0.04319,0.01051,2.18642,1.95645,0.55802,0.000280723,0.000280723,0.000280723
128,1818.14,2.26883,1.82928,0.68235,0.19781,0.06958,0.04678,0.01254,2.23097,1.88604,0.56251,0.000269721,0.000269721,0.000269721
129,1830.18,1.82058,1.85877,0.62289,0.14657,0.06796,0.02464,0.00792,2.3491,1.94014,0.5699,0.000258718,0.000258718,0.000258718
130,1842.66,2.2592,2.03948,0.78305,0.16975,0.06796,0.0302,0.00778,2.33481,1.96464,0.58081,0.000247716,0.000247716,0.000247716
131,1854.75,2.19241,1.85993,0.77692,0.31484,0.0897,0.04109,0.00808,2.26482,1.92195,0.58471,0.000236714,0.000236714,0.000236714
132,1866.72,1.78307,1.65962,0.56651,0.28823,0.0897,0.05635,0.01202,2.228,1.90916,0.56742,0.000225712,0.000225712,0.000225712
133,1878.69,2.07137,1.77656,0.66578,0.26452,0.11144,0.0711,0.01441,2.204,1.87425,0.56848,0.00021471,0.00021471,0.00021471
134,1890.74,2.12713,1.6569,0.70348,0.31647,0.10936,0.05838,0.01254,2.22488,1.85044,0.57687,0.000203707,0.000203707,0.000203707
135,1902.76,2.01152,1.88143,0.64714,0.29558,0.11694,0.06912,0.01319,2.19417,1.87939,0.57299,0.000192705,0.000192705,0.000192705
136,1914.73,2.13332,1.90612,0.69331,0.36792,0.09245,0.06327,0.01405,2.12252,1.88868,0.56972,0.000181703,0.000181703,0.000181703
137,1926.66,1.82262,1.66805,0.55623,0.32348,0.07264,0.04483,0.01023,2.1606,1.90033,0.56718,0.000170701,0.000170701,0.000170701
138,1938.81,1.78709,1.7015,0.556,0.27669,0.09245,0.04744,0.0112,2.10066,1.92,0.56198,0.000159699,0.000159699,0.000159699
139,1951.46,2.26246,2.00057,0.78433,0.20193,0.11144,0.06182,0.01411,2.1217,1.92227,0.55732,0.000148696,0.000148696,0.000148696
140,1963.77,1.9794,1.67607,0.67766,0.20643,0.0897,0.04235,0.01052,2.1157,1.94341,0.56632,0.000137694,0.000137694,0.000137694
141,1977.09,1.8443,1.67136,0.60889,0.26583,0.0897,0.04305,0.01033,2.1267,1.91954,0.5618,0.000126692,0.000126692,0.000126692
142,1989.52,1.62629,1.50399,0.5204,0.29972,0.09142,0.06438,0.01415,2.05458,1.90324,0.56079,0.00011569,0.00011569,0.00011569
143,2002.13,1.92413,1.83953,0.54596,0.26299,0.09856,0.06516,0.01384,2.04029,1.84788,0.55949,0.000104688,0.000104688,0.000104688
144,2014.13,1.61112,1.38192,0.53248,0.31288,0.09245,0.06925,0.01772,2.0154,1.86538,0.55702,9.36854e-05,9.36854e-05,9.36854e-05
145,2026.39,1.80479,1.59424,0.55727,0.19624,0.11419,0.06192,0.01632,2.06858,1.87402,0.56272,8.26832e-05,8.26832e-05,8.26832e-05
146,2038.71,1.6487,1.63763,0.57509,0.29224,0.11694,0.08138,0.02195,2.10056,1.86049,0.56256,7.1681e-05,7.1681e-05,7.1681e-05
147,2050.6,2.12375,1.92459,0.65541,0.39738,0.11694,0.06944,0.01726,2.1542,1.87658,0.56651,6.06788e-05,6.06788e-05,6.06788e-05
148,2062.67,1.88685,1.66233,0.6072,0.31598,0.11694,0.06615,0.01642,2.14628,1.85231,0.56638,4.96766e-05,4.96766e-05,4.96766e-05
149,2074.64,1.86294,1.80244,0.54079,0.32352,0.11694,0.06468,0.01525,2.1498,1.84413,0.56766,3.86744e-05,3.86744e-05,3.86744e-05
150,2086.5,1.87551,1.66169,0.587,0.22915,0.13593,0.06453,0.01578,2.13746,1.86262,0.56772,2.76722e-05,2.76722e-05,2.76722e-05
