epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,2328.71,2.48883,1.74736,0.95387,0.43337,0.38465,0.28307,0.08813,2.48118,1.62413,0.91569,0.000445756,0.000445756,0.000445756
76,2358.26,2.44979,1.75855,0.95362,0.44621,0.40562,0.3022,0.09246,2.47622,1.61345,0.91769,0.000429253,0.000429253,0.000429253
77,2387.37,2.42404,1.74355,0.9561,0.47519,0.4012,0.31755,0.09694,2.50078,1.61582,0.91941,0.000412749,0.000412749,0.000412749
78,2416.7,2.32439,1.68255,0.9443,0.45751,0.40834,0.31755,0.09432,2.50707,1.64103,0.92203,0.000396246,0.000396246,0.000396246
79,2446.22,2.43069,1.74349,0.94112,0.47018,0.40275,0.31104,0.09492,2.47966,1.63715,0.91676,0.000379743,0.000379743,0.000379743
80,2475.25,2.44088,1.64789,0.95863,0.44473,0.39676,0.28261,0.08992,2.45366,1.58887,0.91136,0.000363239,0.000363239,0.000363239
81,2504.41,2.46272,1.76783,0.92739,0.4363,0.39968,0.29716,0.09442,2.47541,1.60106,0.92034,0.000346736,0.000346736,0.000346736
82,2533.68,2.46347,1.74011,0.93242,0.45694,0.42505,0.31308,0.09399,2.49717,1.65489,0.92582,0.000330233,0.000330233,0.000330233
83,2562.83,2.49567,1.7123,0.94949,0.44469,0.40426,0.30482,0.09035,2.48439,1.61636,0.92359,0.000313729,0.000313729,0.000313729
84,2591.92,2.49667,1.69737,0.9323,0.45954,0.40549,0.31654,0.09557,2.51076,1.63717,0.91807,0.000297226,0.000297226,0.000297226
85,2620.91,2.44636,1.67862,0.94973,0.45764,0.40112,0.30706,0.09243,2.48732,1.63355,0.91915,0.000280723,0.000280723,0.000280723
86,2649.95,2.43299,1.69189,0.9436,0.45258,0.39399,0.30878,0.09797,2.4815,1.60341,0.91629,0.00026422,0.00026422,0.00026422
87,2679.16,2.42004,1.61713,0.92942,0.46392,0.39121,0.30198,0.09687,2.50749,1.62303,0.91694,0.000247716,0.000247716,0.000247716
88,2708.41,2.45414,1.6976,0.91812,0.45444,0.39154,0.30295,0.09238,2.49178,1.66046,0.92107,0.000231213,0.000231213,0.000231213
89,2737.59,2.31587,1.65303,0.92596,0.441,0.40279,0.30309,0.09503,2.46538,1.60077,0.91762,0.00021471,0.00021471,0.00021471
90,2766.77,2.40858,1.68004,0.92297,0.45032,0.40708,0.31644,0.09872,2.45943,1.5878,0.91614,0.000198206,0.000198206,0.000198206
91,2796.49,2.24955,1.61662,0.87859,0.46477,0.42319,0.3269,0.10048,2.4757,1.56532,0.91407,0.000181703,0.000181703,0.000181703
92,2825.41,2.38377,1.73975,0.89595,0.46138,0.40322,0.33309,0.10348,2.4857,1.55107,0.91569,0.0001652,0.0001652,0.0001652
93,2854.36,2.27901,1.65498,0.89878,0.46491,0.41285,0.33467,0.10365,2.47944,1.56388,0.91575,0.000148696,0.000148696,0.000148696
94,2883.47,2.41072,1.67559,0.91275,0.47267,0.40005,0.31897,0.09928,2.47951,1.56029,0.91355,0.000132193,0.000132193,0.000132193
95,2912.22,2.35745,1.68213,0.90057,0.46644,0.40242,0.31497,0.09719,2.49658,1.55513,0.9139,0.00011569,0.00011569,0.00011569
96,2940.94,2.27971,1.59296,0.88315,0.46333,0.41338,0.3194,0.10078,2.49534,1.54265,0.91202,9.91865e-05,9.91865e-05,9.91865e-05
97,2969.77,2.39342,1.64744,0.9139,0.45792,0.40008,0.31327,0.10023,2.47959,1.56697,0.91361,8.26832e-05,8.26832e-05,8.26832e-05
98,2998.55,2.45555,1.6873,0.90351,0.45931,0.4091,0.31144,0.09891,2.47789,1.56769,0.91288,6.61799e-05,6.61799e-05,6.61799e-05
99,3027.38,2.34159,1.63257,0.90486,0.4686,0.39676,0.30455,0.09702,2.46305,1.57333,0.91051,4.96766e-05,4.96766e-05,4.96766e-05
100,3056.26,2.32716,1.68185,0.89554,0.4835,0.41126,0.3132,0.09736,2.45808,1.57006,0.91005,3.31733e-05,3.31733e-05,3.31733e-05
