epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,460.638,1.72572,1.52121,1.29551,0.6716,0.4626,0.45507,0.18145,2.10986,1.84717,1.46815,0.000610789,0.000610789,0.000610789
98,465.252,1.68325,1.50153,1.2615,0.7107,0.43792,0.48088,0.18584,2.23197,1.85511,1.51683,0.000599787,0.000599787,0.000599787
99,469.827,1.68098,1.49017,1.30145,0.58965,0.47174,0.4794,0.19033,2.22018,1.82173,1.5296,0.000588784,0.000588784,0.000588784
100,474.429,1.68995,1.412,1.29297,0.64235,0.45885,0.49113,0.19798,2.15144,1.75598,1.49861,0.000577782,0.000577782,0.000577782
101,479.04,1.65174,1.49635,1.30491,0.67771,0.4332,0.4888,0.20078,2.20632,1.80102,1.60077,0.00056678,0.00056678,0.00056678
102,483.601,1.60727,1.39131,1.26731,0.54404,0.46129,0.4597,0.18498,2.09874,1.86923,1.46276,0.000555778,0.000555778,0.000555778
103,488.155,1.68689,1.47758,1.27498,0.67532,0.42105,0.45498,0.18376,2.13564,1.9552,1.43092,0.000544776,0.000544776,0.000544776
104,492.757,1.71168,1.45969,1.2729,0.70791,0.41714,0.47566,0.17247,2.12921,1.87611,1.44001,0.000533773,0.000533773,0.000533773
105,497.341,1.64073,1.40301,1.25611,0.58757,0.45334,0.46808,0.18401,2.14163,1.89675,1.45735,0.000522771,0.000522771,0.000522771
106,501.878,1.67296,1.52822,1.27623,0.63955,0.41367,0.46565,0.1913,2.14215,1.80515,1.45086,0.000511769,0.000511769,0.000511769
107,506.45,1.64191,1.38668,1.27513,0.64967,0.48516,0.48865,0.20233,2.07432,1.68037,1.41324,0.000500767,0.000500767,0.000500767
108,511.026,1.66456,1.44839,1.27201,0.72449,0.46356,0.49799,0.20053,2.04982,1.83519,1.42259,0.000489765,0.000489765,0.000489765
109,515.576,1.62259,1.43518,1.24202,0.75512,0.45888,0.49663,0.20295,2.0247,1.78376,1.40072,0.000478762,0.000478762,0.000478762
110,520.155,1.60854,1.40567,1.28276,0.69644,0.46356,0.48456,0.20077,2.05403,1.82187,1.39099,0.00046776,0.00046776,0.00046776
111,524.708,1.66101,1.42408,1.25737,0.66739,0.45763,0.47829,0.19361,2.11608,1.8209,1.38498,0.000456758,0.000456758,0.000456758
112,529.297,1.64202,1.41677,1.26985,0.69736,0.46356,0.49596,0.20518,2.10319,1.70748,1.38262,0.000445756,0.000445756,0.000445756
113,533.908,1.63998,1.36352,1.25157,0.69258,0.47638,0.4858,0.20306,2.06395,1.7155,1.3814,0.000434754,0.000434754,0.000434754
114,538.503,1.5573,1.30009,1.22411,0.72446,0.44669,0.49527,0.20551,2.1469,1.76011,1.42648,0.000423751,0.000423751,0.000423751
115,543.096,1.55384,1.27737,1.21625,0.73637,0.43792,0.48908,0.21809,2.12212,1.76761,1.42934,0.000412749,0.000412749,0.000412749
116,547.73,1.68197,1.38314,1.26894,0.763,0.4498,0.50643,0.2177,2.01897,1.76925,1.36748,0.000401747,0.000401747,0.000401747
117,552.307,1.581,1.32538,1.223,0.70939,0.45054,0.50779,0.21144,2.1367,1.77789,1.41838,0.000390745,0.000390745,0.000390745
118,556.882,1.60475,1.25923,1.2532,0.75539,0.44003,0.50918,0.20237,2.15484,1.79771,1.42305,0.000379743,0.000379743,0.000379743
119,561.468,1.66755,1.30196,1.23611,0.77784,0.45573,0.51455,0.21419,2.09888,1.66639,1.42291,0.00036874,0.00036874,0.00036874
120,566.043,1.59009,1.30091,1.22012,0.73693,0.47543,0.54009,0.2162,2.14553,1.67902,1.44674,0.000357738,0.000357738,0.000357738
121,570.609,1.64515,1.33192,1.25914,0.74129,0.45801,0.53759,0.23771,2.03485,1.65856,1.40673,0.000346736,0.000346736,0.000346736
122,575.209,1.64186,1.2651,1.23404,0.64062,0.51804,0.54489,0.23493,2.03203,1.66396,1.39661,0.000335734,0.000335734,0.000335734
123,579.788,1.64748,1.3351,1.26704,0.57542,0.54993,0.52785,0.21969,2.11959,1.66123,1.42671,0.000324732,0.000324732,0.000324732
124,584.391,1.57458,1.24993,1.21908,0.68538,0.51187,0.53857,0.22578,2.11068,1.61805,1.39324,0.000313729,0.000313729,0.000313729
125,588.952,1.66345,1.32504,1.26428,0.67062,0.5108,0.53491,0.23095,2.11982,1.70619,1.3973,0.000302727,0.000302727,0.000302727
126,593.526,1.57442,1.22708,1.21405,0.75652,0.45074,0.49935,0.21666,1.98052,1.74929,1.35489,0.000291725,0.000291725,0.000291725
127,598.059,1.59224,1.30928,1.24858,0.74309,0.4332,0.46938,0.20209,1.97185,1.79703,1.38394,0.000280723,0.000280723,0.000280723
128,602.622,1.52716,1.24889,1.19514,0.78137,0.42915,0.49522,0.20633,2.00225,1.87374,1.37822,0.000269721,0.000269721,0.000269721
129,607.184,1.4943,1.25696,1.19961,0.80264,0.42995,0.51742,0.22684,2.06653,1.85818,1.37587,0.000258718,0.000258718,0.000258718
130,611.755,1.50623,1.27651,1.20803,0.62405,0.50593,0.51922,0.2251,2.14184,1.82049,1.42311,0.000247716,0.000247716,0.000247716
131,616.311,1.5281,1.18251,1.18747,0.62699,0.48111,0.50731,0.22461,2.04255,1.7143,1.42577,0.000236714,0.000236714,0.000236714
132,620.876,1.52012,1.17622,1.21018,0.76589,0.43792,0.51792,0.23152,2.01415,1.6629,1.38746,0.000225712,0.000225712,0.000225712
133,625.476,1.58815,1.27053,1.21153,0.72022,0.46356,0.52662,0.22739,2.12789,1.67745,1.43868,0.00021471,0.00021471,0.00021471
134,630.064,1.53961,1.17219,1.17679,0.71971,0.45074,0.5255,0.21658,2.15607,1.70584,1.44205,0.000203707,0.000203707,0.000203707
135,634.676,1.53117,1.16499,1.19762,0.77333,0.46356,0.5205,0.23154,2.03854,1.71986,1.3782,0.000192705,0.000192705,0.000192705
136,639.231,1.54357,1.18073,1.19977,0.7729,0.44197,0.51153,0.22602,2.04217,1.7324,1.37384,0.000181703,0.000181703,0.000181703
137,643.817,1.58189,1.19044,1.22289,0.77662,0.44522,0.51836,0.22733,2.10599,1.70859,1.42125,0.000170701,0.000170701,0.000170701
138,648.4,1.49928,1.20371,1.19778,0.79561,0.44197,0.52438,0.22779,2.0943,1.69397,1.42682,0.000159699,0.000159699,0.000159699
139,652.983,1.52582,1.1369,1.18519,0.79184,0.43887,0.51883,0.22486,2.05956,1.7277,1.41657,0.000148696,0.000148696,0.000148696
140,657.564,1.49603,1.12735,1.19757,0.71122,0.47638,0.52276,0.22203,2.13532,1.73414,1.44766,0.000137694,0.000137694,0.000137694
141,663.651,1.5021,1.15839,1.21223,0.64868,0.53468,0.52177,0.22229,2.11714,1.7683,1.41845,0.000126692,0.000126692,0.000126692
142,668.273,1.47695,1.1667,1.18319,0.66566,0.51005,0.5365,0.23644,2.07419,1.75941,1.40118,0.00011569,0.00011569,0.00011569
143,672.856,1.53797,1.17553,1.21129,0.71267,0.5027,0.53483,0.23284,2.06679,1.74781,1.41072,0.000104688,0.000104688,0.000104688
144,677.424,1.54286,1.17943,1.18454,0.65548,0.52834,0.53411,0.23006,2.07432,1.74355,1.42419,9.36854e-05,9.36854e-05,9.36854e-05
145,682.022,1.44869,1.1387,1.16771,0.67914,0.51552,0.53507,0.22993,2.06582,1.7173,1.40727,8.26832e-05,8.26832e-05,8.26832e-05
146,686.619,1.45408,1.09261,1.19281,0.67961,0.52834,0.53274,0.23211,2.08264,1.74508,1.41069,7.1681e-05,7.1681e-05,7.1681e-05
147,691.203,1.54977,1.17869,1.22997,0.6388,0.51552,0.52792,0.23713,2.09744,1.75134,1.42231,6.06788e-05,6.06788e-05,6.06788e-05
148,695.788,1.45078,1.08236,1.15747,0.75418,0.45606,0.51943,0.23379,2.12875,1.78293,1.43274,4.96766e-05,4.96766e-05,4.96766e-05
149,700.369,1.47964,1.14697,1.18414,0.76029,0.45629,0.51626,0.23882,2.11552,1.77936,1.4319,3.86744e-05,3.86744e-05,3.86744e-05
150,705.019,1.40804,1.07253,1.16781,0.75647,0.45731,0.519,0.23023,2.08799,1.77614,1.42649,2.76722e-05,2.76722e-05,2.76722e-05
